"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","156,459","14.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","BEAVER","001","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,683","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","6,013","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","564","88.8"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","82,193","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,092","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED","48","(H)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","GARFIELD","017","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","17,690","5.3"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","55,029","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, BLACK OR AFRICAN AMERICAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","102,443","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","34,106","88.8"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","500,229","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","69,526","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED","4,623","(H)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","512,103","14.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","IRON","021","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","65,576","5.3"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","3,666","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","20,169","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","127,589","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,688","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","128,697","14.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","KANE","025","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","16,872","5.3"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,824","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,700","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","53,423","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","18,917","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","54,445","14.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","PIUTE","031","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,075","5.3"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","43,954","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","75,238","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,789","88.8"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","106,709","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","34,683","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED","62","(H)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WASHINGTON","053","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","53,780","5.3"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AGE LE 35 - ACRES OPERATED","TOTAL","NOT SPECIFIED","10,553","59.2"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","12,333","48.1"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","41,002","6.4"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, MILITARY SERVICE, ACTIVE DUTY NOW OR IN THE PAST - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,405","28.7"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","UTAH","49","SOUTHERN","70","WAYNE","055","","","00000000","","PRODUCERS, PRINCIPAL","PRODUCERS, PRINCIPAL, YEARS ON ANY OPERATION, LT 11 YEARS - ACRES OPERATED","TOTAL","NOT SPECIFIED","6,247","5.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","3,393","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","3,393","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","239,516","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","JUAB","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","7,253","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","1,131","54.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,384","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","171","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","3,019","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","569,021","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","MILLARD","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","577,405","7.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","5,795","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","8,422","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","96","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","238","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","275,889","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED","46","59.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SANPETE","039","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","284,265","7.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","966","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,631","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","36","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","120,697","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER - ACRES OPERATED","TOTAL","NOT SPECIFIED","860","53.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","SEVIER","041","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, ASIAN - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","5,326","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","722","54.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)","161","22.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","6,209","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","30","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED","591","28.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","336,868","3.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MULTI-RACE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER - ACRES OPERATED","TOTAL","NOT SPECIFIED","20","53.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","CENTRAL","50","UTAH","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, WHITE - ACRES OPERATED","TOTAL","NOT SPECIFIED","343,010","7.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, AMERICAN INDIAN OR ALASKA NATIVE - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","2,001","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TENURE","TENURE: (TENANT)"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,220","13.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","62","26.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","EASTERN","60","CARBON","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, HISPANIC - ACRES OPERATED","TOTAL","NOT SPECIFIED"," (D)","(D)"
